time_sec,w_000,w_001,w_002,w_003,w_004,w_005,w_006,w_007,w_008,w_009,w_sum
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000002,0.6999998,1.0
8.716666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28333378,0.7166662,1.0
8.733334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666664,0.7333336,1.0
8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0
8.766666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333359,0.7666664,1.0
8.783334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21666622,0.7833338,1.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999981,0.8000002,1.0
8.816667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1833334,0.8166666,1.0
8.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666698,0.833333,1.0
8.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14999962,0.8500004,1.0
8.866667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333332,0.8666668,1.0
8.883333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116666794,0.8833332,1.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000038,0.8999996,1.0
8.916667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333015,0.916667,1.0
8.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666,0.9333334,1.0
8.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000019,0.9499998,1.0
8.966666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333378,0.9666662,1.0
8.983334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666412,0.9833336,1.0
